id_cliente	frequencia_compra_ano	ticket_medio_historico	tempo_relacionamento_meses	recencia_dias	nro_categorias_compradas	categoria_preferida	canal_aquisicao	usa_aplicativo	idade	regiao	assinante_newsletter	genero	dispositivo_acesso	valor_total_gasto
E001817	5	123.58	11	94	2	eletronicos	email_marketing	sim	22	Sudeste	nao	masculino	mobile	1066.43
E001818	3	79.16	42	271	3	beleza	paga_facebook	sim	34	Sudeste	nao	masculino	desktop	784.67
E001819	1	50.2	24	95	1	alimentos_bebidas	paga_facebook	sim	18	Sul	sim	masculino	mobile	102.09
E001820	3	82.18	28	218	2	alimentos_bebidas	paga_google	nao	46	Nordeste	sim	masculino	tablet	398.43
E001821	14	101.58	23	502	4	esporte	indicacao	sim	18	Nordeste	sim	masculino	mobile	1861
E001822	5	74.84	12	277	3	livros	parceria	sim	44	Sul	nao	feminino	tablet	210.73
E001823	4	71.98	13	95	1	beleza	paga_google	nao	27	Sudeste	nao	feminino	mobile	264.22
E001824	6	71.82	13	228	3	livros	paga_facebook	sim	60	Nordeste	nao	masculino	desktop	283.48
E001825	5	110.05	22	223	4	alimentos_bebidas	indicacao	sim	31	Sudeste	nao	feminino	mobile	788.95
E001826	8	93.61	28	157	1	alimentos_bebidas	parceria	sim	31	Norte	sim	masculino	mobile	1638.17
E001827	12	109.3	39	115	4	moda	organica	sim	22	Nordeste	nao	feminino	mobile	5062.53
E001828	4	65	18	140	3	beleza	paga_google	sim	51	Sul	sim	masculino	tablet	484.47
E001829	3	69.63	8	240	3	infantil	indicacao	nao	40	Sudeste	nao	feminino	mobile	97.38
E001830	5	64.61	53	69	4	moda	paga_google	nao	31	Sudeste	sim	masculino	tablet	1983.9
E001831	7	46.7	62	391	1	livros	indicacao	nao	45	Sudeste	nao	masculino	desktop	597.85
E001832	6	78.42	30	208	1	infantil	organica	sim	52	Sul	nao	feminino	desktop	1221.29
E001833	5	50.87	12	274	1	moda	paga_google	nao	27	Nordeste	sim	feminino	mobile	189.3
E001834	10	63.06	10	120	6	alimentos_bebidas	organica	nao	41	Nordeste	nao	masculino	desktop	355.88
E001835	12	83.17	17	103	3	beleza	paga_facebook	sim	71	Sudeste	nao	feminino	tablet	1790.17
E001836	5	117.33	5	150	5	moda	paga_google	sim	27	Sudeste	sim	masculino	mobile	339.62
E001837	14	203.43	27	577	1	eletronicos	paga_google	nao	36	Sudeste	sim	feminino	mobile	5030.93
E001838	5	54.5	62	136	4	infantil	organica	nao	47	Sudeste	nao	masculino	mobile	1226.87
E001839	4	87.04	24	299	2	alimentos_bebidas	indicacao	nao	27	Centro-Oeste	sim	feminino	mobile	454.64
E001840	4	83.06	15	39	1	esporte	paga_facebook	nao	33	Norte	nao	masculino	mobile	429.53
E001841	9	99.78	55	483	3	esporte	paga_google	sim	29	Sul	sim	feminino	mobile	2810.05
E001842	6	79.6	35	627	3	infantil	organica	sim	39	Nordeste	sim	masculino	tablet	878.49
E001843	3	65.57	11	272	1	alimentos_bebidas	paga_facebook	nao	33	Sudeste	nao	masculino	mobile	124.04
E001844	16	173.65	24	78	3	esporte	paga_facebook	sim	33	Sudeste	nao	feminino	mobile	6911.63
E001845	6	133.52	32	218	3	moda	paga_google	nao	43	Sudeste	sim	masculino	mobile	2195.34
E001846	6	120.84	35	107	1	esporte	paga_facebook	sim	41	Sudeste	nao	masculino	mobile	3599.11
E001847	1	51.13	19	313	1	moda	email_marketing	nao	57	Sudeste	sim	feminino	tablet	91.31
E001848	2	54.41	9	161	1	beleza	indicacao	nao	24	Sudeste	nao	masculino	mobile	93.3
E001849	8	131.66	12	60	2	beleza	email_marketing	nao	44	Nordeste	nao	masculino	desktop	1032.22
E001850	4	53.08	43	259	2	livros	organica	sim	36	Centro-Oeste	sim	feminino	mobile	409.72
E001851	1	62.75	51	112	1	esporte	paga_google	sim	41	Centro-Oeste	nao	feminino	desktop	278.01
E001852	2	51.51	33	52	2	esporte	organica	sim	45	Sudeste	nao	feminino	mobile	481.55
E001853	5	85.33	11	210	1	alimentos_bebidas	paga_facebook	sim	41	Sul	sim	feminino	desktop	346.24
E001854	8	75.11	22	157	6	esporte	paga_facebook	sim	33	Sudeste	nao	masculino	mobile	1291.13
E001855	4	131.83	10	182	2	infantil	paga_google	sim	59	Sul	nao	masculino	tablet	417.02
E001856	8	71.3	34	180	1	beleza	paga_facebook	sim	69	Nordeste	sim	masculino	tablet	1952.02
E001857	4	111.27	13	52	1	eletronicos	paga_google	nao	59	Sudeste	nao	feminino	tablet	718.15
E001858	3	74.39	34	157	1	eletronicos	email_marketing	sim	25	Centro-Oeste	nao	feminino	mobile	951.76
E001859	14	110.77	12	143	3	alimentos_bebidas	paga_facebook	nao	61	Centro-Oeste	nao	feminino	desktop	1091.32
E001860	3	67.17	26	242	1	alimentos_bebidas	organica	sim	18	Sul	nao	masculino	mobile	292.77
E001861	5	55.33	22	27	2	livros	paga_facebook	sim	43	Nordeste	sim	masculino	mobile	513.8
E001862	7	62.47	48	69	2	livros	paga_google	sim	29	Norte	sim	feminino	mobile	1845.16
E001863	3	81.98	42	698	1	eletronicos	indicacao	nao	47	Centro-Oeste	sim	masculino	desktop	526.19
E001864	5	135.94	13	186	1	esporte	parceria	nao	34	Sudeste	nao	masculino	desktop	691.65
E001865	10	128.69	15	431	5	moda	paga_google	sim	24	Sul	nao	feminino	mobile	831.51
E001866	3	94.77	36	133	1	esporte	indicacao	nao	43	Sudeste	nao	masculino	tablet	972.89
E001867	6	82.66	15	242	1	livros	organica	sim	44	Sudeste	sim	feminino	desktop	532.81
E001868	2	223.05	10	177	2	casa_decoracao	email_marketing	sim	30	Norte	nao	masculino	mobile	516.83
E001869	1	50.94	23	115	1	beleza	paga_google	nao	35	Norte	sim	masculino	mobile	95.86
E001870	7	90.69	23	226	3	moda	organica	nao	36	Sul	sim	masculino	desktop	1220.41
E001871	7	150.86	20	544	2	esporte	paga_google	nao	36	Sul	nao	feminino	mobile	832.17
E001872	7	73.76	29	200	3	alimentos_bebidas	indicacao	nao	46	Sudeste	nao	masculino	desktop	899.44
E001873	3	69.3	92	225	3	moda	paga_google	nao	33	Nordeste	nao	feminino	desktop	1207
E001874	4	106.1	54	284	1	eletronicos	paga_google	sim	48	Sudeste	nao	masculino	desktop	2438.6
E001875	3	76.84	45	164	3	esporte	organica	sim	26	Sul	sim	masculino	mobile	1124.99
E001876	4	76.5	7	27	4	livros	paga_google	nao	18	Sudeste	nao	masculino	mobile	127.17
E001877	5	57.82	20	256	1	beleza	organica	sim	34	Norte	nao	masculino	mobile	320.5
E001878	6	66.56	4	120	2	infantil	organica	sim	43	Centro-Oeste	nao	masculino	tablet	173.59
E001879	16	129.32	36	605	5	eletronicos	paga_facebook	sim	40	Sul	sim	masculino	mobile	5950.74
E001880	5	117.53	9	189	3	eletronicos	organica	nao	18	Sudeste	nao	masculino	mobile	557.62
E001881	3	59.5	23	164	3	moda	organica	nao	33	Sudeste	sim	masculino	mobile	402.33
E001882	12	87.62	6	39	1	eletronicos	indicacao	sim	20	Sudeste	nao	masculino	desktop	995.57
E001883	5	142.56	28	159	1	moda	organica	nao	45	Sul	nao	feminino	tablet	1691.06
E001884	7	64.94	36	182	4	livros	paga_facebook	sim	26	Nordeste	nao	masculino	mobile	924.4
E001885	4	205.41	14	99	1	eletronicos	paga_facebook	nao	28	Sudeste	sim	masculino	desktop	1639.84
E001886	4	98.32	25	259	1	beleza	paga_google	nao	39	Sudeste	sim	feminino	mobile	752.73
E001887	7	194.91	43	238	2	casa_decoracao	paga_facebook	sim	39	Nordeste	nao	feminino	mobile	5544.76
E001888	12	92.1	33	140	4	livros	paga_google	sim	48	Sudeste	sim	masculino	mobile	2689.66
E001889	9	96.72	23	299	3	eletronicos	organica	sim	40	Sudeste	sim	masculino	mobile	2223.33
E001890	6	80.51	5	133	3	livros	organica	nao	29	Sudeste	sim	masculino	mobile	125.91
E001891	3	123.49	14	382	3	casa_decoracao	organica	sim	26	Sudeste	nao	feminino	mobile	429.86
E001892	6	324.19	3	90	3	eletronicos	email_marketing	sim	29	Sudeste	nao	masculino	mobile	1046.57
E001893	7	95.3	7	210	3	esporte	paga_facebook	sim	37	Sul	sim	masculino	mobile	474.83
E001894	5	64.76	34	60	2	alimentos_bebidas	organica	sim	38	Sul	nao	feminino	mobile	858.65
E001895	3	57.9	15	78	2	beleza	organica	sim	31	Sudeste	nao	masculino	mobile	301.97
E001896	4	90.48	26	159	4	eletronicos	organica	nao	32	Sul	nao	feminino	mobile	1063.06
E001897	5	76.2	15	376	4	moda	paga_facebook	sim	23	Sudeste	nao	masculino	mobile	350.71
E001898	4	77.85	21	78	2	moda	indicacao	nao	35	Norte	sim	feminino	desktop	569.65
E001899	4	323.9	34	115	3	casa_decoracao	organica	nao	53	Centro-Oeste	nao	masculino	desktop	4553.16
E001900	9	93.71	49	679	1	moda	paga_facebook	sim	43	Sul	nao	masculino	desktop	1855.56
E001901	1	54.37	12	180	1	alimentos_bebidas	organica	sim	34	Sudeste	sim	feminino	tablet	55.38
E001902	11	112.35	33	39	2	beleza	paga_facebook	sim	46	Sul	nao	masculino	tablet	4629.54
E001903	4	74.16	5	150	2	esporte	paga_facebook	nao	45	Sul	nao	feminino	desktop	157.17
E001904	4	118.57	5	107	1	moda	organica	nao	35	Sul	nao	feminino	mobile	226.78
E001905	2	73.1	11	277	2	beleza	paga_google	sim	57	Centro-Oeste	nao	masculino	desktop	115.47
E001906	2	28.15	2	60	1	livros	organica	nao	54	Nordeste	nao	feminino	desktop	50
E001907	3	144.68	18	214	3	eletronicos	paga_facebook	nao	36	Sul	nao	feminino	desktop	536.15
E001908	5	136.68	14	60	1	eletronicos	organica	nao	33	Sudeste	nao	masculino	mobile	1210
E001909	5	30.63	19	211	2	livros	paga_google	sim	32	Sudeste	sim	feminino	desktop	205.65
E001910	6	35.36	11	203	1	livros	organica	nao	39	Sudeste	nao	feminino	desktop	118.17
E001911	4	70.38	27	133	4	livros	paga_facebook	nao	43	Sudeste	nao	feminino	desktop	455.79
E001912	1	59.54	8	210	1	beleza	organica	nao	60	Sudeste	sim	masculino	desktop	56.22
E001913	3	51.05	20	177	1	esporte	paga_google	sim	34	Sudeste	sim	feminino	mobile	373.46
E001914	4	123.09	38	312	2	casa_decoracao	email_marketing	nao	25	Sudeste	nao	feminino	mobile	1170.33
E001915	3	35.17	17	78	3	livros	paga_facebook	sim	40	Nordeste	nao	masculino	desktop	107.24
E001916	5	51.34	33	39	2	beleza	organica	sim	24	Sudeste	sim	feminino	mobile	1134.03
E001917	1	68.45	40	115	1	esporte	paga_google	nao	39	Sudeste	sim	masculino	mobile	282.79
E001918	4	60.76	8	210	3	moda	paga_facebook	nao	43	Nordeste	nao	masculino	desktop	136.96
E001919	6	232.71	32	107	3	eletronicos	paga_facebook	nao	42	Nordeste	sim	feminino	mobile	5452.78
E001920	7	75.45	27	230	7	eletronicos	parceria	sim	33	Sudeste	sim	masculino	tablet	1699.11
E001921	3	48.76	19	414	1	beleza	paga_google	nao	37	Sul	nao	feminino	desktop	108.47
E001922	19	243.33	24	40	2	eletronicos	paga_facebook	sim	32	Sudeste	nao	feminino	mobile	16724.66
E001923	2	98.3	21	303	2	eletronicos	paga_google	nao	33	Sudeste	nao	masculino	mobile	348.01
E001924	5	121.69	45	40	4	esporte	indicacao	sim	46	Nordeste	nao	masculino	desktop	2835.52
E001925	2	65.09	18	174	1	infantil	parceria	sim	40	Sudeste	nao	feminino	tablet	216.02
E001926	11	130.97	14	195	3	moda	organica	sim	32	Nordeste	nao	feminino	desktop	1489.82
E001927	10	139.94	23	52	5	livros	organica	sim	28	Nordeste	nao	feminino	mobile	2367.52
E001928	4	136.91	45	235	3	moda	parceria	sim	38	Centro-Oeste	nao	masculino	mobile	1623.24
E001929	8	196.4	25	40	1	esporte	paga_google	sim	33	Sudeste	nao	feminino	mobile	5568.23
E001930	6	227.63	3	27	2	eletronicos	parceria	nao	45	Nordeste	sim	masculino	tablet	707.44
E001931	6	52.04	13	243	4	beleza	organica	sim	24	Sudeste	sim	masculino	mobile	367.28
E001932	3	84.9	29	145	2	casa_decoracao	paga_facebook	nao	30	Nordeste	sim	feminino	mobile	741.65
E001933	4	53.85	12	85	4	alimentos_bebidas	indicacao	nao	37	Centro-Oeste	nao	feminino	desktop	168.15
E001934	7	87.17	24	107	3	moda	paga_google	nao	35	Centro-Oeste	sim	feminino	tablet	1450.91
E001935	2	158.54	28	213	2	eletronicos	paga_google	sim	28	Sudeste	nao	masculino	mobile	1223.49
E001936	1	53.08	23	226	1	infantil	organica	nao	29	Sudeste	nao	masculino	mobile	81.27
E001937	3	40.01	25	210	3	alimentos_bebidas	organica	nao	36	Sudeste	nao	feminino	mobile	165.09
E001938	6	86.41	23	535	4	alimentos_bebidas	paga_facebook	nao	31	Sul	nao	feminino	mobile	396.08
E001939	5	70.35	34	487	1	alimentos_bebidas	paga_google	nao	33	Nordeste	nao	feminino	tablet	352.92
E001940	11	110.41	14	224	3	livros	indicacao	nao	59	Sudeste	sim	feminino	desktop	999.6
E001941	2	132.78	10	107	2	esporte	paga_facebook	nao	33	Sudeste	nao	feminino	desktop	328.68
E001942	3	60.3	15	112	1	infantil	parceria	sim	30	Sul	nao	feminino	mobile	284.47
E001943	13	145.13	27	175	2	moda	paga_google	nao	37	Sudeste	sim	feminino	mobile	4953.9
E001944	4	103	33	252	3	moda	indicacao	nao	53	Sudeste	nao	feminino	tablet	857.81
E001945	17	112.03	18	140	3	infantil	parceria	sim	27	Sul	sim	feminino	mobile	3712.04
E001946	14	245.6	23	414	9	esporte	organica	sim	41	Sudeste	sim	feminino	desktop	5410.15
E001947	25	169.53	47	617	5	casa_decoracao	organica	sim	18	Sul	sim	masculino	mobile	13788.75
E001948	1	85.09	19	290	1	casa_decoracao	email_marketing	nao	63	Sudeste	nao	masculino	tablet	153.03
E001949	11	119.91	5	150	9	casa_decoracao	parceria	sim	56	Centro-Oeste	sim	masculino	desktop	933.1
E001950	7	136.18	19	99	2	eletronicos	organica	nao	22	Sudeste	nao	feminino	mobile	1860.97
E001951	5	82.71	70	146	1	beleza	parceria	nao	36	Sudeste	nao	masculino	mobile	2268.29
E001952	11	174.19	27	601	2	eletronicos	paga_google	sim	59	Sudeste	sim	masculino	desktop	3605.96
E001953	11	254.17	24	164	6	casa_decoracao	email_marketing	sim	39	Sudeste	sim	masculino	mobile	7513.78
E001954	6	107.32	5	150	2	beleza	organica	sim	29	Sudeste	nao	feminino	desktop	242.34
E001955	1	78.01	13	379	1	casa_decoracao	email_marketing	nao	32	Nordeste	nao	masculino	desktop	50
E001956	1	55.95	39	146	1	esporte	paga_google	nao	30	Sul	nao	feminino	desktop	161.66
E001957	3	138.85	52	249	1	casa_decoracao	paga_facebook	nao	23	Sul	nao	masculino	desktop	1680.21
E001958	8	38.8	17	136	1	livros	paga_facebook	sim	30	Sul	sim	masculino	tablet	406.48
E001959	3	51.24	22	61	2	moda	paga_facebook	nao	57	Sudeste	nao	feminino	tablet	331.94
E001960	14	255.17	12	164	6	casa_decoracao	paga_facebook	nao	38	Centro-Oeste	sim	feminino	desktop	3882.8
E001961	4	65.31	40	259	2	livros	paga_google	sim	25	Sudeste	nao	masculino	mobile	538.88
E001962	4	138.95	6	104	1	livros	organica	nao	46	Sudeste	nao	masculino	mobile	203.38
E001963	8	65.74	21	53	1	livros	paga_google	nao	40	Nordeste	nao	feminino	mobile	654.71
E001964	5	70.91	22	112	4	beleza	organica	nao	60	Nordeste	nao	feminino	tablet	630.47
E001965	12	90.18	21	198	3	alimentos_bebidas	paga_facebook	nao	33	Norte	sim	masculino	mobile	1276.21
E001966	13	71.91	9	234	7	alimentos_bebidas	parceria	nao	22	Nordeste	nao	masculino	mobile	426.29
E001967	5	53.33	11	220	1	alimentos_bebidas	paga_facebook	sim	42	Nordeste	sim	feminino	desktop	200.11
E001968	7	173.52	39	191	1	eletronicos	paga_google	sim	35	Sudeste	sim	feminino	desktop	7005.77
E001969	2	115.31	39	90	2	moda	organica	nao	41	Centro-Oeste	sim	masculino	mobile	847.27
E001970	2	46.54	19	187	2	beleza	paga_facebook	nao	22	Sudeste	nao	masculino	mobile	115.68
E001971	2	60.76	30	237	2	moda	paga_google	nao	40	Sudeste	nao	feminino	desktop	276.4
E001972	4	73.8	11	225	2	alimentos_bebidas	parceria	nao	42	Sudeste	sim	feminino	mobile	256.27
E001973	3	65.65	17	107	3	alimentos_bebidas	paga_google	sim	18	Sul	nao	masculino	mobile	250.95
E001974	3	76.66	30	177	1	moda	organica	sim	51	Sudeste	sim	feminino	desktop	784.17
E001975	4	117.75	58	69	1	alimentos_bebidas	organica	nao	49	Sul	nao	feminino	tablet	1856.27
E001976	9	106.41	11	124	1	eletronicos	organica	nao	52	Norte	sim	feminino	tablet	1013.58
E001977	11	168.17	17	69	1	beleza	organica	sim	30	Sudeste	sim	feminino	mobile	3896.53
E001978	8	133.52	49	219	7	esporte	paga_google	nao	31	Nordeste	sim	masculino	tablet	3785.34
E001979	4	115.46	8	120	1	beleza	paga_google	nao	55	Sudeste	nao	masculino	desktop	371.68
E001980	1	64.63	22	217	1	alimentos_bebidas	organica	sim	29	Sudeste	nao	masculino	desktop	120.32
E001981	2	77.19	19	61	2	infantil	organica	nao	30	Sudeste	sim	feminino	mobile	272.5
E001982	6	76.24	14	124	1	alimentos_bebidas	parceria	nao	22	Sudeste	sim	feminino	desktop	458.27
E001983	14	320.61	5	61	4	eletronicos	email_marketing	sim	34	Sul	sim	masculino	mobile	3644.03
E001984	5	141.93	9	115	1	esporte	organica	sim	47	Norte	nao	masculino	mobile	562.31
E001985	11	122.68	59	115	1	moda	organica	sim	38	Sudeste	nao	feminino	mobile	9443.4
E001986	7	69.53	31	61	4	esporte	email_marketing	nao	18	Nordeste	nao	feminino	mobile	1218.28
E001987	1	129.88	17	152	1	casa_decoracao	paga_facebook	nao	35	Sudeste	nao	masculino	desktop	146.78
E001988	4	63.35	15	243	2	alimentos_bebidas	indicacao	nao	67	Sudeste	sim	feminino	tablet	240.98
E001989	1	35.83	30	349	1	alimentos_bebidas	paga_facebook	nao	35	Sudeste	sim	masculino	desktop	50
E001990	8	80.79	53	79	1	alimentos_bebidas	parceria	nao	38	Sul	nao	masculino	desktop	2312.55
E001991	3	132.65	10	112	3	livros	paga_google	sim	24	Sul	sim	masculino	mobile	208.59
E001992	9	162.66	13	227	4	eletronicos	organica	sim	34	Sul	nao	masculino	desktop	2108.05
E001993	4	108.71	55	164	4	beleza	paga_facebook	sim	26	Sudeste	nao	feminino	desktop	2389.93
E001994	5	110.58	34	663	3	casa_decoracao	indicacao	sim	23	Sudeste	sim	feminino	mobile	1299.14
E001995	7	157.2	19	85	3	casa_decoracao	email_marketing	sim	40	Sudeste	nao	masculino	mobile	2986.78
E001996	8	105.46	26	551	2	infantil	indicacao	sim	44	Nordeste	nao	masculino	desktop	1056.97
E001997	5	119.51	38	247	2	esporte	organica	sim	50	Sul	nao	masculino	desktop	1822.25
E001998	8	92.09	4	120	3	moda	organica	nao	38	Sudeste	nao	feminino	desktop	323.83
E001999	5	92.02	28	493	5	esporte	paga_google	sim	41	Sul	nao	masculino	mobile	641.45
E002000	4	182.12	27	85	3	esporte	indicacao	nao	24	Sul	nao	feminino	mobile	1591.69
E002001	11	112.23	31	70	1	livros	paga_google	nao	42	Sudeste	nao	masculino	tablet	2392.26
E002002	6	183.36	26	168	2	esporte	paga_facebook	sim	26	Sudeste	nao	feminino	mobile	3164.61
E002003	2	122.42	7	210	1	eletronicos	organica	nao	18	Sudeste	nao	feminino	mobile	136.14
E002004	9	230.41	11	211	4	moda	organica	nao	33	Nordeste	sim	feminino	mobile	1738.76
E002005	8	221.62	16	146	4	eletronicos	paga_google	sim	57	Sudeste	nao	feminino	tablet	3969.44
E002006	3	82.71	36	40	1	moda	organica	sim	18	Nordeste	sim	feminino	mobile	1036.34
E002007	18	160.62	17	70	2	alimentos_bebidas	indicacao	sim	23	Nordeste	sim	feminino	mobile	4878.2
E002008	5	49.17	24	210	5	alimentos_bebidas	organica	sim	45	Sul	sim	masculino	desktop	454.35
E002009	3	97.26	80	175	2	eletronicos	paga_google	nao	37	Centro-Oeste	nao	masculino	mobile	2335.56
E002010	8	61.92	17	90	1	alimentos_bebidas	paga_facebook	nao	39	Sudeste	nao	masculino	mobile	585.95
E002011	12	101.32	9	79	3	alimentos_bebidas	paga_google	sim	49	Sul	nao	feminino	desktop	865.05
E002012	6	67	30	53	4	moda	organica	sim	36	Sudeste	nao	feminino	mobile	1396.24
E002013	1	125.41	25	104	1	moda	organica	nao	51	Sul	nao	masculino	tablet	280.99
E002014	6	184.48	12	235	3	casa_decoracao	paga_facebook	nao	44	Centro-Oeste	nao	feminino	desktop	1121.77
E002015	7	92	14	159	5	esporte	organica	nao	41	Sudeste	nao	feminino	desktop	847
E002016	7	57.4	40	227	5	esporte	paga_google	nao	29	Sudeste	nao	masculino	mobile	1090.39
E002017	4	81.53	40	95	2	livros	paga_facebook	sim	43	Sudeste	sim	feminino	tablet	1157.55
E002018	3	54.1	42	162	1	esporte	email_marketing	nao	47	Sudeste	nao	masculino	desktop	567.8
E002019	7	187.04	30	462	3	eletronicos	paga_google	sim	42	Norte	nao	masculino	desktop	1987.8
E002020	5	104.6	9	270	4	eletronicos	email_marketing	nao	50	Norte	nao	masculino	desktop	349.13
E002021	1	52.04	26	665	1	moda	paga_google	sim	46	Sudeste	nao	masculino	desktop	70.77
E002022	7	99.99	28	191	3	beleza	email_marketing	sim	38	Sudeste	nao	feminino	tablet	1645.18
E002023	5	51.45	18	146	3	livros	email_marketing	sim	18	Sudeste	sim	masculino	mobile	376.73
E002024	2	67.57	31	453	1	casa_decoracao	organica	nao	18	Centro-Oeste	nao	masculino	mobile	158.1
E002025	7	73.21	19	264	2	infantil	parceria	sim	54	Sudeste	nao	masculino	desktop	777.52
E002026	1	162	26	454	1	eletronicos	indicacao	nao	48	Sudeste	sim	masculino	tablet	224.11
E002027	14	146.41	16	41	7	infantil	paga_google	nao	38	Sudeste	sim	feminino	desktop	3391.16
E002028	5	79.19	46	638	2	eletronicos	paga_facebook	sim	32	Sudeste	nao	masculino	desktop	1272.82
E002029	8	88.97	6	180	5	moda	email_marketing	sim	53	Centro-Oeste	nao	masculino	tablet	384.35
E002030	5	176.46	5	104	3	eletronicos	paga_facebook	nao	35	Sudeste	sim	feminino	desktop	525.56
E002031	5	167.36	12	211	5	moda	email_marketing	sim	45	Sudeste	sim	feminino	desktop	974.52
E002032	8	160.46	29	213	1	casa_decoracao	paga_google	nao	26	Sul	nao	feminino	mobile	2720.96
E002033	1	121	26	129	1	esporte	paga_facebook	sim	20	Centro-Oeste	sim	feminino	mobile	300.73
E002034	5	152.61	11	107	2	eletronicos	organica	nao	25	Sul	nao	feminino	desktop	1204.37
E002035	11	89.79	10	79	4	beleza	paga_google	sim	31	Nordeste	nao	masculino	desktop	802.73
E002036	3	105.28	39	459	3	moda	organica	sim	38	Sudeste	nao	masculino	desktop	633.05
E002037	10	168.21	61	104	4	casa_decoracao	organica	nao	22	Sudeste	nao	masculino	desktop	11327.32
E002038	2	59.76	17	205	1	livros	paga_facebook	nao	18	Sul	nao	feminino	mobile	98.96
E002039	2	77.73	18	429	2	casa_decoracao	parceria	nao	47	Nordeste	nao	feminino	desktop	110.67
E002040	9	108.31	41	99	1	moda	paga_facebook	sim	18	Nordeste	sim	masculino	mobile	4447.84
E002041	8	238.04	49	85	2	esporte	organica	sim	28	Nordeste	nao	feminino	desktop	10849.93
E002042	3	89.69	16	304	1	esporte	indicacao	nao	41	Sudeste	nao	feminino	mobile	249.28
E002043	2	64.47	20	580	1	esporte	organica	nao	47	Sudeste	nao	masculino	tablet	90.04
E002044	5	122.48	6	174	2	eletronicos	organica	nao	25	Sudeste	nao	masculino	desktop	330.57
E002045	15	107.59	39	41	3	beleza	indicacao	sim	22	Norte	nao	feminino	mobile	4961.75
E002046	11	229.88	19	70	4	moda	paga_google	sim	25	Sudeste	sim	feminino	mobile	6427.72
E002047	4	32.69	29	243	2	alimentos_bebidas	paga_google	sim	51	Nordeste	nao	feminino	desktop	194.52
E002048	13	355.73	58	373	7	eletronicos	organica	nao	33	Sudeste	nao	masculino	mobile	18171.63
E002049	1	53.93	21	244	1	infantil	organica	sim	40	Sudeste	nao	masculino	desktop	97.54
E002050	15	121.28	35	108	9	infantil	indicacao	sim	36	Sudeste	nao	masculino	mobile	7695.22
E002051	10	346.5	35	95	4	eletronicos	indicacao	sim	18	Sudeste	sim	feminino	mobile	18637.34
E002052	12	114.92	25	85	1	beleza	organica	nao	22	Norte	sim	feminino	mobile	2915.68
E002053	12	133.96	22	104	1	eletronicos	paga_facebook	sim	45	Sul	nao	masculino	mobile	5132.16
E002054	6	128.56	22	120	2	esporte	parceria	nao	29	Sudeste	nao	masculino	mobile	1637.28
